student_id,full_name,gender,department,10th_marks,10th_board,12th_marks,12th_board,cgpa,backlogs_history,active_backlogs,year_of_study,register_number,email,resume_format,parser_confidence,synthetic_ground_truth
SRM_DEN_116,Vihaan Tiwari,Prefer not to say,IT,81.7,ICSE,81.1,CBSE,7.28,0,1,4,SRM_DEN_116,srm_den_116@srmist.edu.in,dense_text,high,True
SRM_DEN_117,Revathi Agarwal,Prefer not to say,IT,77.6,ICSE,66.1,State Board,6.97,0,2,4,SRM_DEN_117,srm_den_117@srmist.edu.in,dense_text,high,True
SRM_DEN_118,Vikram Tiwari,Prefer not to say,ECE,93.5,State Board,83.8,State Board,9.62,0,1,4,SRM_DEN_118,srm_den_118@srmist.edu.in,dense_text,high,True
SRM_DEN_119,Mithun Saxena,Prefer not to say,ECE,63.1,CBSE,90.2,CBSE,6.04,0,2,4,SRM_DEN_119,srm_den_119@srmist.edu.in,dense_text,high,True
SRM_DEN_120,Sruthi Mehta,Prefer not to say,IT,76.5,State Board,65.3,CBSE,6.83,0,1,3,SRM_DEN_120,srm_den_120@srmist.edu.in,dense_text,high,True
SRM_DEN_121,Akash Menon,Prefer not to say,CSE,75.4,State Board,90.2,ICSE,7.99,0,1,4,SRM_DEN_121,srm_den_121@srmist.edu.in,dense_text,high,True
SRM_DEN_122,Harsh Venkataraman,Prefer not to say,CSE,71.7,CBSE,60.0,CBSE,5.88,0,1,4,SRM_DEN_122,srm_den_122@srmist.edu.in,dense_text,high,True
SRM_DEN_123,Lavanya Subramaniam,Prefer not to say,AIDS,99.0,CBSE,69.0,CBSE,8.72,0,2,4,SRM_DEN_123,srm_den_123@srmist.edu.in,dense_text,high,True
SRM_DEN_124,Dhanush Verma,Prefer not to say,AIML,87.1,CBSE,99.0,ICSE,8.46,0,2,3,SRM_DEN_124,srm_den_124@srmist.edu.in,dense_text,high,True
SRM_DEN_125,Nithya Subramanian,Prefer not to say,CSE,61.4,ICSE,98.1,CBSE,8.02,0,1,4,SRM_DEN_125,srm_den_125@srmist.edu.in,dense_text,high,True
SRM_DEN_126,Kiara Bansal,Prefer not to say,AIML,52.4,CBSE,80.3,ICSE,6.15,0,1,3,SRM_DEN_126,srm_den_126@srmist.edu.in,dense_text,high,True
SRM_DEN_127,Aditya Patil,Prefer not to say,IT,99.0,CBSE,83.8,CBSE,8.14,0,1,3,SRM_DEN_127,srm_den_127@srmist.edu.in,dense_text,high,True
SRM_DEN_128,Harsh Murugan,Prefer not to say,IT,85.5,CBSE,74.4,CBSE,6.26,0,1,3,SRM_DEN_128,srm_den_128@srmist.edu.in,dense_text,high,True
SRM_DEN_129,Sindhu Mukherjee,Prefer not to say,CSE,51.4,CBSE,84.8,ICSE,7.93,0,1,4,SRM_DEN_129,srm_den_129@srmist.edu.in,dense_text,high,True
SRM_DEN_130,Divya Murugan,Prefer not to say,AIML,90.7,ICSE,81.1,State Board,8.02,0,1,4,SRM_DEN_130,srm_den_130@srmist.edu.in,dense_text,high,True
SRM_DEN_131,Aishwarya Rajendran,Prefer not to say,MECH,81.2,ICSE,76.1,ICSE,7.95,0,1,3,SRM_DEN_131,srm_den_131@srmist.edu.in,dense_text,high,True
SRM_DEN_132,Swathi Menon,Prefer not to say,IT,75.0,State Board,56.3,CBSE,6.91,0,1,2,SRM_DEN_132,srm_den_132@srmist.edu.in,dense_text,high,True
SRM_DEN_133,Reyansh Mukherjee,Prefer not to say,IT,70.6,State Board,72.4,CBSE,4.63,0,2,2,SRM_DEN_133,srm_den_133@srmist.edu.in,dense_text,high,True
SRM_DEN_134,Pooja Kulkarni,Prefer not to say,IT,93.2,State Board,95.0,State Board,6.46,0,1,4,SRM_DEN_134,srm_den_134@srmist.edu.in,dense_text,high,True
SRM_DEN_135,Bhavana Tiwari,Prefer not to say,AIML,79.7,ICSE,82.2,CBSE,6.58,0,1,3,SRM_DEN_135,srm_den_135@srmist.edu.in,dense_text,high,True
SRM_DEN_136,Quinn Verma,Prefer not to say,CSE,94.9,State Board,79.3,CBSE,7.0,0,1,4,SRM_DEN_136,srm_den_136@srmist.edu.in,dense_text,high,True
SRM_DEN_137,Manisha Agarwal,Prefer not to say,IT,75.7,State Board,72.5,CBSE,6.56,0,1,3,SRM_DEN_137,srm_den_137@srmist.edu.in,dense_text,high,True
SRM_DEN_138,Ananya Saxena,Prefer not to say,AIML,97.0,CBSE,89.8,ICSE,5.59,0,1,3,SRM_DEN_138,srm_den_138@srmist.edu.in,dense_text,high,True
SRM_DEN_139,Sachin Chauhan,Prefer not to say,IT,77.2,ICSE,69.1,ICSE,6.07,0,1,3,SRM_DEN_139,srm_den_139@srmist.edu.in,dense_text,high,True
SRM_DEN_140,Suresh Murugan,Prefer not to say,CSE,78.6,ICSE,80.1,CBSE,8.55,0,1,4,SRM_DEN_140,srm_den_140@srmist.edu.in,dense_text,high,True
SRM_DEN_141,Suresh Menon,Prefer not to say,AIML,99.0,CBSE,96.0,State Board,7.23,0,1,3,SRM_DEN_141,srm_den_141@srmist.edu.in,dense_text,high,True
SRM_DEN_142,Rohit Patil,Prefer not to say,AIML,90.9,ICSE,85.8,ICSE,7.85,0,2,4,SRM_DEN_142,srm_den_142@srmist.edu.in,dense_text,high,True
SRM_DEN_143,Revathi Sundaram,Prefer not to say,IT,79.8,ICSE,60.6,State Board,7.03,0,1,4,SRM_DEN_143,srm_den_143@srmist.edu.in,dense_text,high,True
SRM_DEN_144,Aanya Venkataraman,Prefer not to say,CSE,72.1,CBSE,80.1,ICSE,6.09,0,1,3,SRM_DEN_144,srm_den_144@srmist.edu.in,dense_text,high,True
SRM_DEN_145,Arjun Reddy,Prefer not to say,CSE,99.0,ICSE,72.0,ICSE,7.03,0,1,2,SRM_DEN_145,srm_den_145@srmist.edu.in,dense_text,high,True
SRM_DEN_146,Mithun Iyer,Prefer not to say,CSE,69.0,CBSE,56.3,State Board,6.25,0,1,3,SRM_DEN_146,srm_den_146@srmist.edu.in,dense_text,high,True
SRM_DEN_147,Lakshya Bansal,Prefer not to say,IT,57.4,State Board,84.5,CBSE,8.96,0,1,4,SRM_DEN_147,srm_den_147@srmist.edu.in,dense_text,high,True
SRM_DEN_148,Lakshya Reddy,Prefer not to say,CSE,91.3,CBSE,65.9,ICSE,7.65,0,1,4,SRM_DEN_148,srm_den_148@srmist.edu.in,dense_text,high,True
SRM_DEN_149,Shalini Das,Prefer not to say,IT,75.3,ICSE,89.7,State Board,8.52,0,2,2,SRM_DEN_149,srm_den_149@srmist.edu.in,dense_text,high,True
SRM_DEN_150,Ravi Nair,Prefer not to say,CSE,87.8,ICSE,77.8,State Board,8.33,0,2,4,SRM_DEN_150,srm_den_150@srmist.edu.in,dense_text,high,True
SRM_DEN_151,Reyansh Krishnamurthy,Prefer not to say,CSE,51.4,ICSE,72.2,State Board,8.22,0,1,3,SRM_DEN_151,srm_den_151@srmist.edu.in,dense_text,high,True
SRM_DEN_152,Varun Patil,Prefer not to say,IT,99.0,CBSE,86.8,CBSE,8.6,0,1,4,SRM_DEN_152,srm_den_152@srmist.edu.in,dense_text,high,True
SRM_DEN_153,Varun Iyer,Prefer not to say,CSE,85.3,ICSE,73.5,ICSE,7.85,0,1,2,SRM_DEN_153,srm_den_153@srmist.edu.in,dense_text,high,True
SRM_DEN_154,Arnav Mukherjee,Prefer not to say,AIDS,78.1,ICSE,81.6,CBSE,9.79,0,2,4,SRM_DEN_154,srm_den_154@srmist.edu.in,dense_text,high,True
SRM_DEN_155,Siddharth Gupta,Prefer not to say,AIDS,60.8,CBSE,92.2,State Board,8.43,0,1,2,SRM_DEN_155,srm_den_155@srmist.edu.in,dense_text,high,True
SRM_DEN_156,Saanvi Rajendran,Prefer not to say,AIML,71.9,CBSE,66.1,State Board,8.2,0,1,2,SRM_DEN_156,srm_den_156@srmist.edu.in,dense_text,high,True
SRM_DEN_157,Kishore Iyer,Prefer not to say,AIDS,75.3,State Board,81.1,ICSE,8.73,0,1,4,SRM_DEN_157,srm_den_157@srmist.edu.in,dense_text,high,True
SRM_DEN_158,Nandhini Patel,Prefer not to say,IT,71.7,State Board,85.2,State Board,7.4,0,1,4,SRM_DEN_158,srm_den_158@srmist.edu.in,dense_text,high,True
SRM_DEN_159,Sage Bhat,Prefer not to say,ECE,73.5,CBSE,55.5,ICSE,7.68,0,1,4,SRM_DEN_159,srm_den_159@srmist.edu.in,dense_text,high,True
SRM_DEN_160,Arjun Krishnamurthy,Prefer not to say,CSE,99.0,CBSE,72.5,ICSE,8.42,0,1,4,SRM_DEN_160,srm_den_160@srmist.edu.in,dense_text,high,True
SRM_DEN_161,Keerthana Venkataraman,Prefer not to say,CSE,85.5,CBSE,68.2,CBSE,8.33,0,2,3,SRM_DEN_161,srm_den_161@srmist.edu.in,dense_text,high,True
SRM_DEN_162,Vivek Mishra,Prefer not to say,ECE,70.9,State Board,99.0,CBSE,7.02,0,1,3,SRM_DEN_162,srm_den_162@srmist.edu.in,dense_text,high,True
SRM_DEN_163,Surya Das,Prefer not to say,IT,99.0,State Board,67.3,CBSE,9.73,0,1,3,SRM_DEN_163,srm_den_163@srmist.edu.in,dense_text,high,True
SRM_DEN_164,Dev Sundaram,Prefer not to say,IT,78.9,State Board,87.6,CBSE,6.97,0,1,4,SRM_DEN_164,srm_den_164@srmist.edu.in,dense_text,high,True
SRM_DEN_165,Sindhu Joshi,Prefer not to say,CSE,61.6,ICSE,76.3,ICSE,9.55,0,1,3,SRM_DEN_165,srm_den_165@srmist.edu.in,dense_text,high,True
SRM_DEN_166,Shruti Joshi,Prefer not to say,IT,86.2,ICSE,83.2,CBSE,7.37,0,1,2,SRM_DEN_166,srm_den_166@srmist.edu.in,dense_text,high,True
SRM_DEN_167,Amritha Mishra,Prefer not to say,AIML,60.8,State Board,67.3,State Board,6.97,0,1,3,SRM_DEN_167,srm_den_167@srmist.edu.in,dense_text,high,True
SRM_DEN_168,Dhruv Jadhav,Prefer not to say,IT,99.0,State Board,72.2,State Board,9.38,0,1,3,SRM_DEN_168,srm_den_168@srmist.edu.in,dense_text,high,True
SRM_DEN_169,Keerthana Deshmukh,Prefer not to say,CSE,94.9,State Board,86.3,State Board,7.29,0,1,3,SRM_DEN_169,srm_den_169@srmist.edu.in,dense_text,high,True
SRM_DEN_170,Tarun Chauhan,Prefer not to say,AIML,77.3,State Board,61.8,ICSE,8.37,0,1,3,SRM_DEN_170,srm_den_170@srmist.edu.in,dense_text,high,True
SRM_DEN_171,Reyansh Gopalakrishnan,Prefer not to say,CSE,99.0,CBSE,82.2,CBSE,6.68,0,1,4,SRM_DEN_171,srm_den_171@srmist.edu.in,dense_text,high,True
SRM_DEN_172,Naveen Gopalakrishnan,Prefer not to say,AIML,72.1,ICSE,81.1,ICSE,8.01,0,1,3,SRM_DEN_172,srm_den_172@srmist.edu.in,dense_text,high,True
SRM_DEN_173,Rahul Thakur,Prefer not to say,IT,99.0,ICSE,66.9,CBSE,8.07,0,1,3,SRM_DEN_173,srm_den_173@srmist.edu.in,dense_text,high,True
SRM_DEN_174,Akash Deshmukh,Prefer not to say,AIDS,64.3,CBSE,79.0,State Board,7.2,0,1,2,SRM_DEN_174,srm_den_174@srmist.edu.in,dense_text,high,True
SRM_DEN_175,Riley Kumar,Prefer not to say,MECH,79.9,ICSE,57.0,CBSE,7.88,0,2,4,SRM_DEN_175,srm_den_175@srmist.edu.in,dense_text,high,True
SRM_DEN_176,Karthik Pillai,Prefer not to say,AIML,89.3,CBSE,68.0,State Board,8.03,0,1,4,SRM_DEN_176,srm_den_176@srmist.edu.in,dense_text,high,True
SRM_DEN_177,Deepika Roy,Prefer not to say,AIML,49.5,State Board,75.0,State Board,8.5,0,1,4,SRM_DEN_177,srm_den_177@srmist.edu.in,dense_text,high,True
SRM_DEN_178,Pavan Bhat,Prefer not to say,CSE,92.2,CBSE,67.3,State Board,8.69,0,1,4,SRM_DEN_178,srm_den_178@srmist.edu.in,dense_text,high,True
SRM_DEN_179,Balaji Das,Prefer not to say,AIDS,99.0,CBSE,68.4,State Board,6.83,0,2,3,SRM_DEN_179,srm_den_179@srmist.edu.in,dense_text,high,True
SRM_DEN_180,Sruthi Bhat,Prefer not to say,CSE,91.9,ICSE,89.3,CBSE,6.37,0,2,3,SRM_DEN_180,srm_den_180@srmist.edu.in,dense_text,high,True
SRM_DEN_181,Rowan Jain,Prefer not to say,IT,77.3,State Board,69.2,CBSE,6.58,0,1,4,SRM_DEN_181,srm_den_181@srmist.edu.in,dense_text,high,True
SRM_DEN_182,Jyoti Tiwari,Prefer not to say,MECH,75.0,State Board,82.2,ICSE,7.8,0,1,4,SRM_DEN_182,srm_den_182@srmist.edu.in,dense_text,high,True
SRM_DEN_183,Sneha Bansal,Prefer not to say,ECE,98.6,State Board,80.1,ICSE,9.24,0,1,4,SRM_DEN_183,srm_den_183@srmist.edu.in,dense_text,high,True
SRM_DEN_184,Rohit Pandey,Prefer not to say,IT,66.8,State Board,95.1,CBSE,9.98,0,1,4,SRM_DEN_184,srm_den_184@srmist.edu.in,dense_text,high,True
SRM_DEN_185,Ananya Nair,Prefer not to say,CSE,75.7,CBSE,74.4,State Board,8.58,0,2,4,SRM_DEN_185,srm_den_185@srmist.edu.in,dense_text,high,True
SRM_DEN_186,Amritha Roy,Prefer not to say,ECE,94.2,ICSE,77.2,State Board,7.23,0,1,3,SRM_DEN_186,srm_den_186@srmist.edu.in,dense_text,high,True
SRM_DEN_187,Tanvi Chauhan,Prefer not to say,IT,86.2,State Board,55.0,ICSE,9.55,0,1,4,SRM_DEN_187,srm_den_187@srmist.edu.in,dense_text,high,True
SRM_DEN_188,Mohit Yadav,Prefer not to say,AIDS,99.0,State Board,75.4,CBSE,9.23,0,1,3,SRM_DEN_188,srm_den_188@srmist.edu.in,dense_text,high,True
SRM_DEN_189,Tanvi Sundaram,Prefer not to say,CSE,71.9,State Board,71.9,ICSE,6.06,0,1,2,SRM_DEN_189,srm_den_189@srmist.edu.in,dense_text,high,True
SRM_DEN_190,Jyoti Pandey,Prefer not to say,CSE,75.5,CBSE,65.3,CBSE,7.62,0,2,3,SRM_DEN_190,srm_den_190@srmist.edu.in,dense_text,high,True
SRM_DEN_191,Kritika Gopalakrishnan,Prefer not to say,AIML,82.1,ICSE,83.6,ICSE,9.77,0,1,3,SRM_DEN_191,srm_den_191@srmist.edu.in,dense_text,high,True
SRM_DEN_192,Myra Saxena,Prefer not to say,AIML,64.3,State Board,85.1,State Board,7.15,0,2,3,SRM_DEN_192,srm_den_192@srmist.edu.in,dense_text,high,True
SRM_DEN_193,Surya Tiwari,Prefer not to say,AIML,53.3,CBSE,72.5,CBSE,5.22,0,1,4,SRM_DEN_193,srm_den_193@srmist.edu.in,dense_text,high,True
SRM_DEN_194,Rohit Pandey,Prefer not to say,CSE,61.6,CBSE,99.0,ICSE,7.39,0,1,2,SRM_DEN_194,srm_den_194@srmist.edu.in,dense_text,high,True
SRM_DEN_195,Morgan Bansal,Prefer not to say,MECH,93.5,CBSE,79.1,ICSE,5.84,0,1,4,SRM_DEN_195,srm_den_195@srmist.edu.in,dense_text,high,True
SRM_DEN_196,Gokul Sharma,Prefer not to say,AIML,91.3,State Board,77.9,CBSE,5.26,0,1,4,SRM_DEN_196,srm_den_196@srmist.edu.in,dense_text,high,True
SRM_DEN_197,Balaji Bansal,Prefer not to say,AIML,77.3,State Board,68.2,State Board,6.58,0,1,4,SRM_DEN_197,srm_den_197@srmist.edu.in,dense_text,high,True
SRM_DEN_198,Kritika Chauhan,Prefer not to say,CSE,94.2,ICSE,92.7,ICSE,9.03,0,1,4,SRM_DEN_198,srm_den_198@srmist.edu.in,dense_text,high,True
SRM_DEN_199,Shruti Subramanian,Prefer not to say,IT,76.7,ICSE,55.0,CBSE,9.01,0,2,4,SRM_DEN_199,srm_den_199@srmist.edu.in,dense_text,high,True
SRM_DEN_200,Nithya Roy,Prefer not to say,AIML,61.0,State Board,77.8,CBSE,7.5,0,2,4,SRM_DEN_200,srm_den_200@srmist.edu.in,dense_text,high,True
SRM_LAT_001,Arjun Mishra,Prefer not to say,AIML,80.5,Matriculation Board,82.2,ICSE,7.48,0,1,4,SRM_LAT_001,arjunmishra1209@srmist.edu.in,latex_style,high,False
SRM_LAT_001_V2,Arjun Mishra,Prefer not to say,AIML,80.5,Matriculation Board,82.2,ICSE,7.48,0,1,4,SRM_LAT_001_V2,arjunmishra1209@srmist.edu.in,latex_style,high,False
SRM_LAT_002,Neha Roy,Prefer not to say,CSE,72.1,ICSE,68.4,State Board,7.64,0,0,3,SRM_LAT_002,neharoy8406@srmist.edu.in,latex_style,high,False
SRM_LAT_002_V2,Neha Roy,Prefer not to say,CSE,72.1,ICSE,68.4,State Board,7.64,0,0,3,SRM_LAT_002_V2,neharoy8406@srmist.edu.in,latex_style,high,False
SRM_LAT_003,Revathi Roy,Prefer not to say,CSE,69.0,ICSE,72.5,State Board,6.53,0,1,2,SRM_LAT_003,revathiroy2263@srmist.edu.in,latex_style,high,False
SRM_LAT_003_V2,Revathi Roy,Prefer not to say,IT,69.0,ICSE,72.5,State Board,6.53,0,1,2,SRM_LAT_003_V2,revathiroy2263@srmist.edu.in,latex_style,high,False
SRM_LAT_004,Akash Ramachandran,Prefer not to say,CSE,84.0,Matriculation Board,78.9,HSC,8.45,0,0,4,SRM_LAT_004,akashramachandran2758@srmist.edu.in,latex_style,high,False
SRM_LAT_004_V2,Akash Ramachandran,Prefer not to say,CSE,84.0,Matriculation Board,78.9,HSC,8.45,0,0,4,SRM_LAT_004_V2,akashramachandran2758@srmist.edu.in,latex_style,high,False
SRM_LAT_005,Diya Patel,Prefer not to say,MECH,70.5,CBSE,79.1,CBSE,7.36,0,0,3,SRM_LAT_005,diyapatel4176@srmist.edu.in,latex_style,high,False
SRM_LAT_005_V2,Diya Patel,Prefer not to say,MECH,70.5,CBSE,79.1,CBSE,7.36,0,0,3,SRM_LAT_005_V2,diyapatel4176@srmist.edu.in,latex_style,high,False
SRM_LAT_006,Nandhini Subramanian,Prefer not to say,ECE,78.9,CBSE,81.0,CBSE,8.4,0,0,3,SRM_LAT_006,nandhinisubramanian1010@srmist.edu.in,latex_style,high,False
SRM_LAT_006_V2,Nandhini Subramanian,Prefer not to say,AIDS,78.9,CBSE,81.0,CBSE,8.4,0,0,3,SRM_LAT_006_V2,nandhinisubramanian1010@srmist.edu.in,latex_style,high,False
SRM_LAT_007,Arjun Mukherjee,Prefer not to say,IT,87.1,State Board,91.6,State Board,9.43,0,0,4,SRM_LAT_007,arjunmukherjee8868@srmist.edu.in,latex_style,high,False
SRM_LAT_007_V2,Arjun Mukherjee,Prefer not to say,IT,87.1,State Board,91.6,State Board,9.43,0,0,4,SRM_LAT_007_V2,arjunmukherjee8868@srmist.edu.in,latex_style,high,False
SRM_LAT_008,Harini Balakrishnan,Prefer not to say,CSE,92.2,Matriculation Board,78.8,ICSE,7.66,0,0,3,SRM_LAT_008,harinibalakrishnan9413@srmist.edu.in,latex_style,high,False
SRM_LAT_008_V2,Harini Balakrishnan,Prefer not to say,CSE,92.2,Matriculation Board,78.8,ICSE,7.66,0,0,3,SRM_LAT_008_V2,harinibalakrishnan9413@srmist.edu.in,latex_style,high,False
SRM_LAT_009,Aishwarya Singh,Prefer not to say,AIML,85.5,State Board,75.4,CBSE,8.71,0,0,3,SRM_LAT_009,aishwaryasingh2444@srmist.edu.in,latex_style,high,False
SRM_LAT_009_V2,Aishwarya Singh,Prefer not to say,AIML,85.5,State Board,75.4,CBSE,8.71,0,0,3,SRM_LAT_009_V2,aishwaryasingh2444@srmist.edu.in,latex_style,high,False
SRM_LAT_010,Dev Pandey,Prefer not to say,AIML,75.2,State Board,55.0,HSC,7.12,0,0,4,SRM_LAT_010,devpandey8302@srmist.edu.in,latex_style,high,False
SRM_LAT_010_V2,Dev Pandey,Prefer not to say,AIML,75.2,State Board,55.0,HSC,7.12,0,0,4,SRM_LAT_010_V2,devpandey8302@srmist.edu.in,latex_style,high,False
SRM_LAT_011,Avery Rao,Prefer not to say,AIML,78.1,State Board,75.0,ICSE,8.28,0,0,4,SRM_LAT_011,averyrao1730@srmist.edu.in,latex_style,high,False
SRM_LAT_011_V2,Avery Rao,Prefer not to say,AIML,78.1,State Board,75.0,ICSE,8.28,0,0,4,SRM_LAT_011_V2,averyrao1730@srmist.edu.in,latex_style,high,False
SRM_LAT_012,Kiara Nair,Prefer not to say,IT,77.2,State Board,75.9,State Board,9.05,0,0,4,SRM_LAT_012,kiaranair703@srmist.edu.in,latex_style,high,False
SRM_LAT_012_V2,Kiara Nair,Prefer not to say,IT,77.2,State Board,75.9,State Board,9.05,0,0,4,SRM_LAT_012_V2,kiaranair703@srmist.edu.in,latex_style,high,False
SRM_LAT_013,Tarun Joshi,Prefer not to say,IT,76.1,State Board,79.6,HSC,7.88,0,0,4,SRM_LAT_013,tarunjoshi5436@srmist.edu.in,latex_style,high,False
SRM_LAT_013_V2,Tarun Joshi,Prefer not to say,IT,76.1,State Board,79.6,HSC,7.88,0,0,4,SRM_LAT_013_V2,tarunjoshi5436@srmist.edu.in,latex_style,high,False
SRM_LAT_014,Riley Iyer,Prefer not to say,AIML,85.9,ICSE,98.1,CBSE,9.21,0,0,4,SRM_LAT_014,rileyiyer8363@srmist.edu.in,latex_style,high,False
SRM_LAT_014_V2,Riley Iyer,Prefer not to say,AIML,85.9,ICSE,98.1,CBSE,9.21,0,0,4,SRM_LAT_014_V2,rileyiyer8363@srmist.edu.in,latex_style,high,False
SRM_LAT_015,Naveen Jadhav,Prefer not to say,IT,98.6,State Board,92.7,HSC,8.68,0,0,3,SRM_LAT_015,naveenjadhav754@srmist.edu.in,latex_style,high,False
SRM_LAT_015_V2,Naveen Jadhav,Prefer not to say,IT,98.6,State Board,92.7,HSC,8.68,0,0,3,SRM_LAT_015_V2,naveenjadhav754@srmist.edu.in,latex_style,high,False
SRM_LAT_016,Vihaan Yadav,Prefer not to say,CSE,90.3,ICSE,83.6,State Board,8.88,0,0,3,SRM_LAT_016,vihaanyadav948@srmist.edu.in,latex_style,high,False
SRM_LAT_016_V2,Vihaan Yadav,Prefer not to say,AIML,90.3,ICSE,83.6,State Board,8.88,0,0,3,SRM_LAT_016_V2,vihaanyadav948@srmist.edu.in,latex_style,high,False
SRM_LAT_017,Ananya Mehta,Prefer not to say,AIML,93.5,CBSE,85.6,HSC,8.37,0,1,2,SRM_LAT_017,ananyamehta739@srmist.edu.in,latex_style,high,False
SRM_LAT_017_V2,Ananya Mehta,Prefer not to say,AIML,93.5,CBSE,85.6,HSC,8.37,0,1,2,SRM_LAT_017_V2,ananyamehta739@srmist.edu.in,latex_style,high,False
SRM_LAT_018,Deepak Patel,Prefer not to say,AIML,75.0,Matriculation Board,65.3,CBSE,6.43,0,2,3,SRM_LAT_018,deepakpatel8080@srmist.edu.in,latex_style,high,False
SRM_LAT_018_V2,Deepak Patel,Prefer not to say,AIML,75.0,Matriculation Board,65.3,CBSE,6.43,0,2,3,SRM_LAT_018_V2,deepakpatel8080@srmist.edu.in,latex_style,high,False
SRM_LAT_019,Lavanya Chauhan,Prefer not to say,IT,82.1,Matriculation Board,82.5,CBSE,8.2,0,0,4,SRM_LAT_019,lavanyachauhan7713@srmist.edu.in,latex_style,high,False
SRM_LAT_019_V2,Lavanya Chauhan,Prefer not to say,IT,82.1,Matriculation Board,82.5,CBSE,8.2,0,0,4,SRM_LAT_019_V2,lavanyachauhan7713@srmist.edu.in,latex_style,high,False
SRM_LAT_020,Harsh Singh,Prefer not to say,ECE,99.0,CBSE,95.3,ICSE,9.0,0,0,2,SRM_LAT_020,harshsingh5164@srmist.edu.in,latex_style,high,False
SRM_LAT_020_V2,Harsh Singh,Prefer not to say,CSE,99.0,CBSE,95.3,ICSE,9.0,0,0,2,SRM_LAT_020_V2,harshsingh5164@srmist.edu.in,latex_style,high,False
SRM_LAT_021,Kritika Yadav,Prefer not to say,AIML,83.6,State Board,81.6,CBSE,8.47,0,0,4,SRM_LAT_021,kritikayadav4204@srmist.edu.in,latex_style,high,False
SRM_LAT_021_V2,Kritika Yadav,Prefer not to say,AIML,83.6,State Board,81.6,CBSE,8.47,0,0,4,SRM_LAT_021_V2,kritikayadav4204@srmist.edu.in,latex_style,high,False
SRM_LAT_022,Quinn Kumar,Prefer not to say,CSE,77.6,CBSE,73.5,State Board,8.12,0,0,3,SRM_LAT_022,quinnkumar7056@srmist.edu.in,latex_style,high,False
SRM_LAT_022_V2,Quinn Kumar,Prefer not to say,CSE,77.6,CBSE,73.5,State Board,8.12,0,0,3,SRM_LAT_022_V2,quinnkumar7056@srmist.edu.in,latex_style,high,False
SRM_LAT_023,Dharini Jain,Prefer not to say,AIML,55.4,Matriculation Board,61.0,HSC,6.1,0,1,4,SRM_LAT_023,dharinijain8236@srmist.edu.in,latex_style,high,False
SRM_LAT_023_V2,Dharini Jain,Prefer not to say,AIML,55.4,Matriculation Board,61.0,HSC,6.1,0,1,4,SRM_LAT_023_V2,dharinijain8236@srmist.edu.in,latex_style,high,False
SRM_LAT_024,Sachin Jadhav,Prefer not to say,IT,51.4,ICSE,56.6,State Board,5.89,0,0,3,SRM_LAT_024,sachinjadhav8512@srmist.edu.in,latex_style,high,False
SRM_LAT_024_V2,Sachin Jadhav,Prefer not to say,AIML,51.4,ICSE,56.6,State Board,5.89,0,0,3,SRM_LAT_024_V2,sachinjadhav8512@srmist.edu.in,latex_style,high,False
SRM_LAT_025,Sage Rao,Prefer not to say,IT,96.5,ICSE,92.1,State Board,7.89,0,0,3,SRM_LAT_025,sagerao1764@srmist.edu.in,latex_style,high,False
SRM_LAT_025_V2,Sage Rao,Prefer not to say,IT,96.5,ICSE,92.1,State Board,7.89,0,0,3,SRM_LAT_025_V2,sagerao1764@srmist.edu.in,latex_style,high,False
SRM_LAT_026,Arnav Ghosh,Prefer not to say,AIDS,64.0,State Board,71.5,State Board,7.19,0,0,3,SRM_LAT_026,arnavghosh1695@srmist.edu.in,latex_style,high,False
SRM_LAT_026_V2,Arnav Ghosh,Prefer not to say,AIDS,64.0,State Board,71.5,State Board,7.19,0,0,3,SRM_LAT_026_V2,arnavghosh1695@srmist.edu.in,latex_style,high,False
SRM_LAT_027,Quinn Jain,Prefer not to say,AIML,75.4,CBSE,73.6,ICSE,8.32,0,0,3,SRM_LAT_027,quinnjain9695@srmist.edu.in,latex_style,high,False
SRM_LAT_027_V2,Quinn Jain,Prefer not to say,ECE,75.4,CBSE,73.6,ICSE,8.32,0,0,3,SRM_LAT_027_V2,quinnjain9695@srmist.edu.in,latex_style,high,False
SRM_LAT_028,Nithish Sharma,Prefer not to say,AIML,99.0,ICSE,85.8,ICSE,8.9,0,0,3,SRM_LAT_028,nithishsharma7840@srmist.edu.in,latex_style,high,False
SRM_LAT_028_V2,Nithish Sharma,Prefer not to say,ECE,99.0,ICSE,85.8,ICSE,8.9,0,0,3,SRM_LAT_028_V2,nithishsharma7840@srmist.edu.in,latex_style,high,False
SRM_LAT_029,Diya Pillai,Prefer not to say,CSE,81.6,Matriculation Board,76.2,HSC,7.85,0,0,4,SRM_LAT_029,diyapillai6068@srmist.edu.in,latex_style,high,False
SRM_LAT_029_V2,Diya Pillai,Prefer not to say,CSE,81.6,Matriculation Board,76.2,HSC,7.85,0,0,4,SRM_LAT_029_V2,diyapillai6068@srmist.edu.in,latex_style,high,False
SRM_LAT_030,Aman Roy,Prefer not to say,CSE,82.2,ICSE,82.4,HSC,8.02,0,0,3,SRM_LAT_030,amanroy2807@srmist.edu.in,latex_style,high,False
SRM_LAT_030_V2,Aman Roy,Prefer not to say,CSE,82.2,ICSE,82.4,HSC,8.02,0,0,3,SRM_LAT_030_V2,amanroy2807@srmist.edu.in,latex_style,high,False
